pathID,sequence,distanceAlongPathMetre,elevationMetres,latitude,longitude
34,9743,10,468.77,42.67524,-1.88744
34,9744,10,468.57,42.67527,-1.88756
34,9745,10,468.45,42.67529,-1.88768
34,9746,10,468.25,42.67532,-1.88779
34,9747,10,467.98,42.67537,-1.8879
34,9748,10,468.24,42.67541,-1.88801
34,9749,10,468.42,42.67545,-1.88812
34,9750,10,468.41,42.67549,-1.88822
34,9751,10,468.4,42.67553,-1.88833
34,9752,10,468.28,42.67557,-1.88844
34,9753,10,468.18,42.67559,-1.88856
34,9754,10,468.71,42.6756,-1.88868
34,9755,10,468.32,42.67561,-1.8888
34,9756,10,468.09,42.67562,-1.88892
34,9757,10,468.61,42.67562,-1.88903
34,9758,10,469.45,42.67568,-1.88912
34,9759,10,469.97,42.67565,-1.88924
34,9760,10,470.38,42.67569,-1.88929
34,9761,10,470.89,42.67578,-1.88931
34,9762,10,471.26,42.67586,-1.88936
34,9763,10,471.9,42.67585,-1.88948
34,9764,10,473.06,42.67583,-1.8896
34,9765,10,473.01,42.6759,-1.88967
34,9766,10,472.95,42.67598,-1.88972
34,9767,10,475.99,42.67598,-1.88984
34,9768,10,477.44,42.67598,-1.88996
34,9769,10,478.56,42.67597,-1.89008
34,9770,10,479.65,42.67597,-1.89021
34,9771,10,481.68,42.67597,-1.89033
34,9772,10,482.79,42.67603,-1.89038
34,9773,10,484.96,42.67602,-1.89049
34,9774,10,486.93,42.67599,-1.89061
34,9775,10,488.56,42.67596,-1.89072
34,9776,10,490.28,42.67593,-1.89084
34,9777,10,491.53,42.67588,-1.89093
34,9778,10,493.13,42.67582,-1.89103
34,9779,10,494.61,42.67576,-1.89112
35,9780,10,494.87,42.67562,-1.89116
35,9781,10,493.93,42.67553,-1.89117
35,9782,10,492.49,42.67544,-1.89118
35,9783,10,492.0,42.67539,-1.89128
35,9784,10,491.52,42.67534,-1.89139
35,9785,10,491.21,42.6753,-1.89149
35,9786,10,490.18,42.67522,-1.8915
35,9787,10,488.89,42.67514,-1.8915
35,9788,10,489.33,42.67512,-1.89161
35,9789,10,490.75,42.67517,-1.89171
35,9790,10,490.11,42.67521,-1.89182
35,9791,10,488.28,42.67525,-1.89193
35,9792,10,486.9,42.67529,-1.89204
35,9793,10,486.33,42.67532,-1.89216
35,9794,10,486.57,42.67535,-1.89227
35,9795,10,486.34,42.67537,-1.89239
35,9796,10,484.73,42.67535,-1.8925
35,9797,10,482.11,42.67531,-1.89261
35,9798,10,479.28,42.67527,-1.89272
35,9799,10,478.4,42.67528,-1.89284
35,9800,10,478.02,42.67529,-1.89296
35,9801,10,477.82,42.67533,-1.89307
35,9802,10,476.89,42.67539,-1.89316
35,9803,10,474.77,42.67545,-1.89325
35,9804,10,473.29,42.67551,-1.89335
35,9805,10,472.23,42.67557,-1.89344
35,9806,10,470.84,42.67563,-1.89353
35,9807,10,469.51,42.67568,-1.89362
35,9808,10,467.93,42.67574,-1.89371
35,9809,10,466.28,42.6758,-1.8938
35,9810,10,465.28,42.67586,-1.89389
35,9811,10,464.17,42.67593,-1.89398
35,9812,10,462.53,42.676,-1.89406
35,9813,10,460.88,42.67607,-1.89414
35,9814,10,460.17,42.67614,-1.89419
35,9815,10,459.0,42.67623,-1.89425
35,9816,10,457.59,42.67631,-1.89431
35,9817,10,456.39,42.67639,-1.89436
35,9818,10,454.74,42.67647,-1.89442
35,9819,10,453.84,42.67655,-1.89447
35,9820,10,453.31,42.67663,-1.89453
35,9821,10,452.95,42.67671,-1.89458
35,9822,10,451.17,42.67679,-1.89464
35,9823,10,448.35,42.67687,-1.89469
35,9824,10,445.85,42.67694,-1.89475
35,9825,10,443.38,42.67702,-1.89482
35,9826,10,441.51,42.6771,-1.89488
35,9827,10,439.83,42.67718,-1.89494
35,9828,10,439.51,42.67725,-1.89501
35,9829,10,441.58,42.67733,-1.89507
35,9830,10,444.57,42.67741,-1.89513
35,9831,10,446.74,42.67748,-1.8952
35,9832,10,448.6,42.67755,-1.89527
35,9833,10,450.49,42.6776,-1.89537
35,9834,10,452.37,42.67766,-1.89547
35,9835,10,452.84,42.67766,-1.89559
35,9836,10,452.97,42.67762,-1.89569
35,9837,10,452.97,42.67753,-1.89569
35,9838,10,453.14,42.67745,-1.89571
35,9839,10,453.96,42.67736,-1.89575
35,9840,10,454.3,42.67728,-1.8958
35,9841,10,454.7,42.67722,-1.89589
35,9842,10,455.24,42.67718,-1.89599
35,9843,10,455.63,42.67715,-1.89611
35,9844,10,456.48,42.67716,-1.89623
35,9845,10,456.79,42.67717,-1.89635
35,9846,10,457.34,42.67721,-1.89646
35,9847,10,458.39,42.67726,-1.89655
35,9848,10,458.6,42.67734,-1.8966
35,9849,10,457.62,42.67743,-1.89664
35,9850,10,455.2,42.67751,-1.89668
35,9851,10,453.72,42.6776,-1.89672
35,9852,10,452.22,42.67769,-1.89675
35,9853,10,451.56,42.67777,-1.89679
35,9854,10,451.75,42.67786,-1.89683
35,9855,10,453.13,42.67794,-1.89686
35,9856,10,458.74,42.67803,-1.8969
35,9857,10,460.94,42.67811,-1.89694
35,9858,10,461.51,42.67817,-1.89703
35,9859,10,461.26,42.67817,-1.89715
35,9860,10,460.99,42.67816,-1.89727
35,9861,10,460.68,42.67813,-1.89738
35,9862,10,459.29,42.67807,-1.89748
35,9863,10,457.97,42.67802,-1.89758
35,9864,10,456.89,42.67797,-1.89768
35,9865,10,455.8,42.67792,-1.89777
35,9866,10,454.89,42.67787,-1.89788
35,9867,10,454.37,42.67784,-1.89799
35,9868,10,453.75,42.67781,-1.89811
35,9869,10,453.78,42.6778,-1.89823
35,9870,10,454.04,42.67779,-1.89835
35,9871,10,454.58,42.67778,-1.89847
35,9872,10,454.96,42.67778,-1.89859
35,9873,10,454.92,42.67777,-1.89872
35,9874,10,454.98,42.67776,-1.89884
35,9875,10,455.47,42.67775,-1.89896
35,9876,10,456.34,42.67776,-1.89908
35,9877,10,457.52,42.67778,-1.8992
35,9878,10,458.72,42.6778,-1.89932
35,9879,10,459.98,42.67782,-1.89944
35,9880,10,460.4,42.67782,-1.89956
35,9881,10,460.62,42.67783,-1.89968
35,9882,10,460.55,42.67783,-1.8998
35,9883,10,460.35,42.67783,-1.89992
35,9884,10,460.01,42.67784,-1.90005
35,9885,10,459.36,42.67784,-1.90017
35,9886,10,458.52,42.67784,-1.90029
35,9887,10,458.06,42.67784,-1.90041
35,9888,10,457.61,42.67785,-1.90053
35,9889,10,456.8,42.67786,-1.90065
35,9890,10,456.3,42.67788,-1.90077
35,9891,10,455.71,42.6779,-1.90089
35,9892,10,455.55,42.67792,-1.90101
35,9893,10,455.03,42.67794,-1.90113
35,9894,10,454.88,42.67796,-1.90125
35,9895,10,454.25,42.67798,-1.90137
35,9896,10,453.69,42.678,-1.90149
35,9897,10,453.65,42.67802,-1.90161
35,9898,10,453.5,42.67804,-1.90172
35,9899,10,452.94,42.67806,-1.90184
35,9900,10,452.44,42.67808,-1.90196
35,9901,10,451.87,42.6781,-1.90208
35,9902,10,451.46,42.67812,-1.9022
35,9903,10,450.63,42.67814,-1.90232
35,9904,10,449.85,42.67816,-1.90244
35,9905,10,449.27,42.67818,-1.90256
35,9906,10,448.55,42.6782,-1.90268
35,9907,10,447.83,42.67821,-1.9028
35,9908,10,447.38,42.67821,-1.90292
35,9909,10,446.9,42.67821,-1.90304
35,9910,10,446.39,42.67821,-1.90316
35,9911,10,445.37,42.67822,-1.90328
35,9912,10,444.22,42.67822,-1.90341
35,9913,10,442.92,42.67822,-1.90353
35,9914,10,441.93,42.67822,-1.90365
35,9915,10,441.25,42.67824,-1.90377
35,9916,10,440.57,42.67825,-1.90389
35,9917,10,440.22,42.67827,-1.90401
35,9918,10,439.14,42.67828,-1.90413
35,9919,10,438.14,42.6783,-1.90425
35,9920,10,437.6,42.67833,-1.90436
35,9921,10,437.14,42.67837,-1.90447
35,9922,10,436.23,42.67841,-1.90458
35,9923,10,435.65,42.67845,-1.90469
35,9924,10,435.14,42.6785,-1.90479
35,9925,10,434.39,42.67856,-1.90489
35,9926,10,433.63,42.67862,-1.90498
35,9927,10,433.31,42.67868,-1.90507
35,9928,10,432.72,42.67873,-1.90517
35,9929,10,432.23,42.67879,-1.90526
35,9930,10,431.23,42.67885,-1.90536
35,9931,10,430.4,42.6789,-1.90545
35,9932,10,429.59,42.67896,-1.90555
35,9933,10,429.41,42.67902,-1.90564
35,9934,10,429.1,42.67908,-1.90573
35,9935,10,428.08,42.67913,-1.90583
35,9936,10,427.34,42.67918,-1.90594
35,9937,10,426.78,42.67922,-1.90604
35,9938,10,426.26,42.67925,-1.90615
35,9939,10,425.34,42.67926,-1.90628
35,9940,10,424.76,42.67927,-1.9064
35,9941,10,424.15,42.67926,-1.90652
35,9942,10,423.51,42.67925,-1.90664
35,9943,10,422.92,42.67923,-1.90676
35,9944,10,422.64,42.67922,-1.90688
35,9945,10,422.23,42.6792,-1.907
35,9946,10,421.9,42.67921,-1.90712
35,9947,10,422.39,42.67924,-1.90724
35,9948,10,422.75,42.67926,-1.90736
35,9949,10,423.78,42.67928,-1.90748
35,9950,10,424.8,42.67926,-1.90759
35,9951,10,426.09,42.67923,-1.90771
35,9952,10,427.89,42.6792,-1.90783
35,9953,10,429.98,42.67918,-1.90794
35,9954,10,431.21,42.67916,-1.90806
35,9955,10,432.98,42.67915,-1.90818
35,9956,10,434.48,42.67914,-1.9083
35,9957,10,436.5,42.67912,-1.90843
35,9958,10,438.48,42.67911,-1.90855
35,9959,10,439.71,42.6791,-1.90867
35,9960,10,440.33,42.67909,-1.90879
35,9961,10,441.46,42.6791,-1.90891
35,9962,10,442.31,42.67911,-1.90903
35,9963,10,442.75,42.67912,-1.90915
35,9964,10,443.0,42.67913,-1.90927
35,9965,10,443.18,42.67914,-1.9094
35,9966,10,443.34,42.67915,-1.90952
35,9967,10,443.52,42.67916,-1.90964
35,9968,10,443.76,42.67918,-1.90976
35,9969,10,444.06,42.6792,-1.90988
35,9970,10,444.23,42.67922,-1.91
35,9971,10,444.4,42.67924,-1.91011
35,9972,10,444.52,42.67926,-1.91023
35,9973,10,444.65,42.67928,-1.91035
35,9974,10,444.76,42.67929,-1.91047
35,9975,10,444.77,42.67929,-1.9106
35,9976,10,444.89,42.6793,-1.91072
35,9977,10,444.85,42.6793,-1.91084
35,9978,10,445.21,42.67931,-1.91096
35,9979,10,445.61,42.6793,-1.91108
35,9980,10,445.73,42.67928,-1.9112
35,9981,10,445.8,42.67927,-1.91132
35,9982,10,446.04,42.67925,-1.91144
35,9983,10,446.23,42.67924,-1.91156
35,9984,10,446.37,42.67922,-1.91168
35,9985,10,446.43,42.67922,-1.91181
35,9986,10,446.39,42.67921,-1.91193
35,9987,10,446.48,42.67921,-1.91205
35,9988,10,446.43,42.6792,-1.91217
35,9989,10,446.43,42.6792,-1.91229
35,9990,10,445.95,42.67919,-1.91241
35,9991,10,444.93,42.67919,-1.91254
35,9992,10,443.87,42.67922,-1.91265
35,9993,10,442.47,42.67927,-1.91275
35,9994,10,441.47,42.67933,-1.91285
35,9995,10,440.24,42.67938,-1.91295
35,9996,10,439.34,42.67943,-1.91304
35,9997,10,438.75,42.67949,-1.91314
35,9998,10,438.5,42.67952,-1.91325
35,9999,10,437.77,42.67954,-1.91337
35,10000,10,436.62,42.67956,-1.91349
35,10001,10,435.96,42.67959,-1.91361
35,10002,10,435.29,42.67961,-1.91373
35,10003,10,434.67,42.67963,-1.91384
35,10004,10,434.27,42.67966,-1.91396
35,10005,10,433.95,42.67968,-1.91408
35,10006,10,433.79,42.6797,-1.9142
35,10007,10,433.35,42.6797,-1.91432
35,10008,10,433.09,42.67971,-1.91444
35,10009,10,432.58,42.6797,-1.91456
35,10010,10,432.06,42.67969,-1.91468
35,10011,10,431.17,42.67967,-1.9148
35,10012,10,430.41,42.67966,-1.91492
35,10013,10,429.15,42.67964,-1.91504
35,10014,10,428.02,42.67963,-1.91517
35,10015,10,427.2,42.67961,-1.91529
35,10016,10,426.69,42.6796,-1.91541
35,10017,10,426.27,42.67958,-1.91553
35,10018,10,425.89,42.67957,-1.91565
35,10019,10,425.75,42.67956,-1.91577
35,10020,10,425.7,42.67954,-1.91589
35,10021,10,425.59,42.67953,-1.91601
35,10022,10,425.48,42.67951,-1.91613
35,10023,10,426.03,42.67948,-1.91624
35,10024,10,426.9,42.67944,-1.91635
35,10025,10,427.05,42.67937,-1.91643
35,10026,10,427.98,42.67931,-1.91651
35,10027,10,429.18,42.67924,-1.91659
35,10028,10,430.07,42.67917,-1.91667
35,10029,10,432.05,42.67913,-1.91678
35,10030,10,432.86,42.67909,-1.91689
35,10031,10,433.75,42.67907,-1.917
35,10032,10,434.5,42.67908,-1.91713
35,10033,10,435.15,42.67909,-1.91725
35,10034,10,435.58,42.6791,-1.91737
35,10035,10,435.65,42.6791,-1.91749
35,10036,10,435.59,42.67911,-1.91761
35,10037,10,435.62,42.67912,-1.91773
35,10038,10,435.6,42.67913,-1.91785
35,10039,10,434.74,42.67915,-1.91797
35,10040,10,434.25,42.67917,-1.91809
35,10041,10,434.22,42.67919,-1.91821
35,10042,10,433.6,42.67921,-1.91833
35,10043,10,432.59,42.67923,-1.91845
35,10044,10,432.91,42.6792,-1.91857
35,10045,10,432.53,42.67918,-1.91868
35,10046,10,431.67,42.67916,-1.9188
35,10047,10,430.44,42.67914,-1.91892
35,10048,10,429.61,42.67911,-1.91904
35,10049,10,428.33,42.67909,-1.91916
35,10050,10,427.81,42.67904,-1.91926
35,10051,10,427.75,42.67898,-1.91935
35,10052,10,427.83,42.67892,-1.91944
35,10053,10,427.78,42.67886,-1.91952
35,10054,10,426.69,42.6788,-1.91961
35,10055,10,425.09,42.67874,-1.9197
35,10056,10,423.26,42.67867,-1.91979
35,10057,10,421.84,42.6786,-1.91985
35,10058,10,419.7,42.67852,-1.91991
35,10059,10,417.31,42.67844,-1.91996
35,10060,10,415.52,42.67836,-1.92002
35,10061,10,413.82,42.67828,-1.92008
35,10062,10,412.0,42.67824,-1.92019
35,10063,10,410.38,42.6782,-1.9203
35,10064,10,409.44,42.6782,-1.9204
35,10065,10,408.39,42.67826,-1.9205
35,10066,10,407.57,42.67832,-1.92059
35,10067,10,406.72,42.67837,-1.92069
35,10068,10,405.48,42.67843,-1.92078
35,10069,10,404.34,42.67849,-1.92088
35,10070,10,403.85,42.67854,-1.92097
35,10071,10,403.16,42.6786,-1.92107
35,10072,10,402.15,42.67865,-1.92117
35,10073,10,401.48,42.67871,-1.92126
35,10074,10,400.38,42.67877,-1.92136
35,10075,10,399.8,42.67883,-1.92144
35,10076,10,400.79,42.6789,-1.92151
35,10077,10,401.46,42.67898,-1.92157
35,10078,10,401.67,42.67907,-1.92161
35,10079,10,402.24,42.67916,-1.92162
35,10080,10,402.62,42.67924,-1.92163
35,10081,10,403.05,42.67931,-1.92169
35,10082,10,402.88,42.67933,-1.9218
35,10083,10,402.42,42.67935,-1.92192
35,10084,10,402.17,42.67937,-1.92204
35,10085,10,401.77,42.67939,-1.92216
35,10086,10,401.31,42.67941,-1.92228
35,10087,10,400.86,42.67943,-1.9224
35,10088,10,400.6,42.67945,-1.92252
35,10089,10,400.59,42.67947,-1.92264
35,10090,10,400.11,42.67949,-1.92276
35,10091,10,399.34,42.67951,-1.92288
35,10092,10,398.94,42.67953,-1.92299
35,10093,10,398.24,42.67955,-1.92311
35,10094,10,397.58,42.67957,-1.92323
35,10095,10,396.75,42.67959,-1.92335
35,10096,10,395.87,42.67962,-1.92347
35,10097,10,395.15,42.67965,-1.92358
35,10098,10,394.03,42.67967,-1.9237
35,10099,10,392.9,42.6797,-1.92382
35,10100,10,391.98,42.67971,-1.92394
35,10101,10,391.16,42.67972,-1.92406
35,10102,10,390.23,42.67973,-1.92418
35,10103,10,389.67,42.67974,-1.9243
35,10104,10,389.28,42.67975,-1.92442
35,10105,10,388.73,42.67977,-1.92454
35,10106,10,388.09,42.67978,-1.92466
35,10107,10,387.49,42.67979,-1.92478
35,10108,10,387.13,42.6798,-1.92491
35,10109,10,386.68,42.67981,-1.92503
35,10110,10,386.25,42.67982,-1.92515
35,10111,10,385.68,42.67983,-1.92527
35,10112,10,385.4,42.67984,-1.92539
35,10113,10,385.2,42.67985,-1.92551
35,10114,10,384.77,42.67987,-1.92563
35,10115,10,384.67,42.67988,-1.92575
35,10116,10,384.45,42.67989,-1.92587
35,10117,10,384.23,42.6799,-1.926
35,10118,10,383.86,42.67991,-1.92612
35,10119,10,383.58,42.67992,-1.92624
35,10120,10,383.61,42.67993,-1.92636
35,10121,10,383.6,42.67994,-1.92648
35,10122,10,383.59,42.67996,-1.9266
35,10123,10,383.57,42.67997,-1.92672
35,10124,10,383.56,42.67998,-1.92684
35,10125,10,383.58,42.67999,-1.92696
35,10126,10,383.53,42.67996,-1.92708
35,10127,10,383.59,42.67994,-1.92719
35,10128,10,383.67,42.67995,-1.92732
35,10129,10,383.62,42.67996,-1.92744
35,10130,10,383.42,42.67996,-1.92756
35,10131,10,383.38,42.67997,-1.92768
35,10132,10,383.29,42.67997,-1.9278
35,10133,10,383.28,42.67998,-1.92792
35,10134,10,383.3,42.67998,-1.92805
35,10135,10,383.15,42.67999,-1.92817
35,10136,10,382.95,42.67996,-1.92828
35,10137,10,382.99,42.67993,-1.9284
35,10138,10,383.87,42.67987,-1.92848
35,10139,10,385.09,42.6798,-1.92855
35,10140,10,385.43,42.67971,-1.92855
35,10141,10,385.17,42.67962,-1.92854
35,10142,10,384.81,42.67953,-1.92854
35,10143,10,384.32,42.67944,-1.92854
35,10144,10,383.97,42.67937,-1.92862
35,10145,10,383.8,42.67931,-1.9287
35,10146,10,383.93,42.67929,-1.92882
35,10147,10,383.65,42.67926,-1.92893
35,10148,10,383.7,42.67922,-1.92904
35,10149,10,384.23,42.67917,-1.92915
35,10150,10,384.35,42.67913,-1.92925
35,10151,10,384.5,42.6791,-1.92937
35,10152,10,384.87,42.67908,-1.92949
35,10153,10,385.14,42.67906,-1.9296
35,10154,10,385.24,42.67903,-1.92972
35,10155,10,385.4,42.67901,-1.92984
35,10156,10,385.73,42.67899,-1.92996
35,10157,10,385.96,42.67897,-1.93008
35,10158,10,386.06,42.67896,-1.9302
35,10159,10,385.85,42.67894,-1.93032
35,10160,10,385.7,42.67893,-1.93044
35,10161,10,385.62,42.67891,-1.93056
35,10162,10,385.98,42.6789,-1.93068
35,10163,10,386.43,42.67888,-1.9308
35,10164,10,386.63,42.67894,-1.9309
35,10165,10,386.84,42.67899,-1.93099
35,10166,10,387.65,42.67905,-1.93109
35,10167,10,387.47,42.67905,-1.93118
35,10168,10,387.28,42.67901,-1.93127
35,10169,10,387.24,42.67907,-1.93136
35,10170,10,387.44,42.67913,-1.93145
35,10171,10,387.87,42.67919,-1.93154
35,10172,10,388.16,42.67925,-1.93163
35,10173,10,388.78,42.67932,-1.93171
35,10174,10,388.8,42.67938,-1.93179
35,10175,10,388.69,42.67945,-1.93187
35,10176,10,388.39,42.67952,-1.93195
35,10177,10,388.12,42.6796,-1.93202
35,10178,10,387.48,42.67967,-1.93209
35,10179,10,387.07,42.67975,-1.93216
35,10180,10,387.12,42.67982,-1.93222
35,10181,10,386.78,42.67989,-1.93229
35,10182,10,386.66,42.67997,-1.93236
35,10183,10,386.63,42.68004,-1.93243
35,10184,10,386.77,42.68012,-1.9325
35,10185,10,386.72,42.68019,-1.93257
35,10186,10,386.93,42.68027,-1.93264
35,10187,10,387.15,42.68033,-1.93272
35,10188,10,387.19,42.6804,-1.9328
35,10189,10,386.63,42.68047,-1.93288
35,10190,10,386.59,42.68052,-1.93298
35,10191,10,387.09,42.68057,-1.93308
35,10192,10,387.29,42.6806,-1.93319
35,10193,10,387.37,42.68063,-1.93331
35,10194,10,387.34,42.68065,-1.93343
35,10195,10,387.24,42.68066,-1.93355
35,10196,10,387.12,42.68066,-1.93367
35,10197,10,386.8,42.68066,-1.93379
35,10198,10,386.51,42.68067,-1.93392
35,10199,10,386.46,42.68068,-1.93404
35,10200,10,386.57,42.68069,-1.93416
35,10201,10,386.49,42.68071,-1.93428
35,10202,10,386.26,42.68072,-1.9344
35,10203,10,386.72,42.68074,-1.93452
35,10204,10,387.12,42.68075,-1.93464
35,10205,10,387.43,42.68076,-1.93476
35,10206,10,387.26,42.68078,-1.93488
35,10207,10,387.07,42.68081,-1.93499
35,10208,10,387.29,42.68084,-1.93511
35,10209,10,387.21,42.68088,-1.93522
35,10210,10,387.16,42.68091,-1.93533
35,10211,10,387.31,42.68094,-1.93545
35,10212,10,387.88,42.68098,-1.93556
35,10213,10,387.9,42.68103,-1.93566
35,10214,10,387.67,42.68108,-1.93576
35,10215,10,387.68,42.68113,-1.93586
35,10216,10,387.86,42.68119,-1.93595
35,10217,10,388.05,42.68125,-1.93604
35,10218,10,388.21,42.68131,-1.93613
35,10219,10,387.69,42.68128,-1.93625
35,10220,10,387.31,42.68125,-1.93636
35,10221,10,387.3,42.68122,-1.93648
35,10222,10,387.28,42.68117,-1.93658
35,10223,10,386.9,42.68111,-1.93667
35,10224,10,386.37,42.68105,-1.93677
35,10225,10,386.85,42.68102,-1.93688
35,10226,10,387.15,42.68099,-1.93699
35,10227,10,386.88,42.68096,-1.93711
35,10228,10,387.76,42.68091,-1.9372
35,10229,10,390.14,42.68083,-1.93723
35,10230,10,391.73,42.68074,-1.93726
35,10231,10,391.39,42.68065,-1.93728
35,10232,10,391.64,42.68056,-1.93731
35,10233,10,393.38,42.68048,-1.93736
35,10234,10,393.63,42.6804,-1.93741
35,10235,10,393.33,42.68032,-1.93746
35,10236,10,394.02,42.68023,-1.93751
35,10237,10,395.5,42.68015,-1.93756
35,10238,10,396.83,42.68007,-1.93761
35,10239,10,397.25,42.67998,-1.93763
35,10240,10,398.83,42.67989,-1.93765
35,10241,10,400.16,42.6798,-1.93767
35,10242,10,401.0,42.67972,-1.93769
35,10243,10,402.38,42.67964,-1.93774
35,10244,10,403.9,42.67956,-1.93781
35,10245,10,404.61,42.67948,-1.93787
35,10246,10,405.24,42.67941,-1.93793
35,10247,10,405.73,42.67933,-1.938
35,10248,10,406.31,42.67925,-1.93806
35,10249,10,408.64,42.67917,-1.93812
35,10250,10,410.84,42.6791,-1.93819
35,10251,10,412.04,42.67902,-1.93825
35,10252,10,413.41,42.67894,-1.93831
35,10253,10,414.26,42.67887,-1.93838
35,10254,10,416.4,42.67878,-1.93839
35,10255,10,416.98,42.67869,-1.93838
35,10256,10,416.9,42.6786,-1.93837
35,10257,10,416.85,42.67851,-1.93836
35,10258,10,416.65,42.67842,-1.93835
35,10259,10,414.74,42.67833,-1.93834
35,10260,10,412.71,42.67826,-1.93838
35,10261,10,413.68,42.67821,-1.93848
35,10262,10,414.99,42.67816,-1.93858
35,10263,10,415.81,42.67811,-1.93868
35,10264,10,416.49,42.67803,-1.93873
35,10265,10,416.25,42.67795,-1.93868
35,10266,10,415.84,42.67788,-1.9386
35,10267,10,415.21,42.6778,-1.9386
35,10268,10,414.81,42.67772,-1.93865
35,10269,10,415.01,42.67766,-1.93874
35,10270,10,414.3,42.67759,-1.93882
35,10271,10,414.12,42.67752,-1.93888
35,10272,10,414.97,42.67744,-1.93894
35,10273,10,414.6,42.67736,-1.939
35,10274,10,413.29,42.67728,-1.93906
35,10275,10,410.75,42.6772,-1.93912
35,10276,10,409.79,42.67713,-1.93919
35,10277,10,409.49,42.67707,-1.93928
35,10278,10,409.89,42.67701,-1.93937
35,10279,10,410.49,42.67695,-1.93946
35,10280,10,410.55,42.67688,-1.93954
35,10281,10,410.94,42.67682,-1.93963
35,10282,10,410.97,42.67675,-1.93971
35,10283,10,411.44,42.67668,-1.93979
35,10284,10,413.27,42.67662,-1.93987
35,10285,10,413.9,42.67655,-1.93995
35,10286,10,414.08,42.67648,-1.94003
35,10287,10,413.17,42.67641,-1.94011
35,10288,10,413.17,42.67634,-1.94017
35,10289,10,414.29,42.67626,-1.94024
35,10290,10,414.16,42.67618,-1.94031
35,10291,10,415.88,42.67603,-1.94044
35,10292,10,415.83,42.67596,-1.94051
35,10293,10,416.43,42.67588,-1.94057
35,10294,10,418.56,42.6758,-1.94062
35,10295,10,418.95,42.67572,-1.94066
35,10296,10,419.65,42.67564,-1.94072
35,10297,10,420.42,42.67556,-1.94079
35,10298,10,421.28,42.67549,-1.94086
35,10299,10,423.6,42.67546,-1.94097
35,10300,10,424.4,42.67542,-1.94109
35,10301,10,425.35,42.67539,-1.9412
35,10302,10,425.43,42.67535,-1.94131
35,10303,10,426.67,42.67532,-1.94142
35,10304,10,426.97,42.67528,-1.94153
35,10305,10,427.57,42.67524,-1.94165
35,10306,10,429.31,42.67521,-1.94176
35,10307,10,430.08,42.67517,-1.94187
35,10308,10,430.86,42.67512,-1.94197
35,10309,10,432.93,42.67507,-1.94207
35,10310,10,433.05,42.67501,-1.94216
35,10311,10,433.93,42.67496,-1.94226
35,10312,10,434.66,42.6749,-1.94236
35,10313,10,435.73,42.67485,-1.94246
35,10314,10,437.09,42.67478,-1.94254
35,10315,10,438.87,42.6747,-1.94259
35,10316,10,441.17,42.67462,-1.94265
35,10317,10,442.25,42.67455,-1.94272
35,10318,10,443.41,42.67449,-1.9428
35,10319,10,444.38,42.67442,-1.94289
35,10320,10,445.27,42.67436,-1.94297
35,10321,10,446.68,42.67429,-1.94305
35,10322,10,448.47,42.67421,-1.94312
35,10323,10,450.44,42.67414,-1.94318
35,10324,10,451.85,42.67406,-1.94325
35,10325,10,452.79,42.67399,-1.94331
35,10326,10,454.19,42.67391,-1.94338
35,10327,10,455.29,42.67383,-1.94342
35,10328,10,456.66,42.67375,-1.94348
35,10329,10,458.99,42.6737,-1.94358
35,10330,10,459.66,42.67364,-1.94368
35,10331,10,460.93,42.67359,-1.94377
35,10332,10,462.32,42.67353,-1.94387
35,10333,10,463.63,42.67348,-1.94397
35,10334,10,462.96,42.67349,-1.94393
35,10335,10,461.64,42.67353,-1.94382
35,10336,10,459.84,42.67356,-1.94371
35,10337,10,458.11,42.6736,-1.9436
35,10338,10,456.14,42.67364,-1.94349
35,10339,10,454.09,42.67368,-1.94338
35,10340,10,452.46,42.67372,-1.94327
35,10341,10,450.88,42.67376,-1.94316
35,10342,10,448.66,42.6738,-1.94305
35,10343,10,447.22,42.67384,-1.94294
35,10344,10,445.93,42.67388,-1.94283
35,10345,10,444.44,42.67392,-1.94272
35,10346,10,442.74,42.67396,-1.94261
35,10347,10,441.05,42.67399,-1.9425
35,10348,10,439.4,42.67403,-1.94239
35,10349,10,437.31,42.67407,-1.94228
35,10350,10,435.37,42.67411,-1.94217
35,10351,10,432.04,42.67415,-1.94206
35,10352,10,426.14,42.67419,-1.94195
35,10353,10,423.52,42.67423,-1.94184
35,10354,10,421.89,42.67427,-1.94173
35,10355,10,420.83,42.67431,-1.94162
35,10356,10,419.79,42.67435,-1.94151
35,10357,10,419.23,42.67439,-1.9414
35,10358,10,418.79,42.67443,-1.94129
35,10359,10,419.42,42.67446,-1.94118
35,10360,10,419.22,42.6745,-1.94107
35,10361,10,422.42,42.67454,-1.94096
35,10362,10,426.43,42.67458,-1.94085
35,10363,10,428.9,42.67462,-1.94074
35,10364,10,431.13,42.67466,-1.94063
35,10365,10,433.47,42.6747,-1.94052
35,10366,10,433.73,42.67474,-1.94041
35,10367,10,434.02,42.67478,-1.9403
35,10368,10,434.48,42.67482,-1.94019
35,10369,10,435.74,42.67486,-1.94008
35,10370,10,439.23,42.67489,-1.93997
35,10371,10,445.47,42.67493,-1.93986
35,10372,10,449.82,42.67497,-1.93975
35,10373,10,451.48,42.67501,-1.93964
35,10374,10,454.27,42.67505,-1.93953
35,10375,10,454.16,42.67509,-1.93942
35,10376,10,454.5,42.67513,-1.93931
35,10377,10,454.15,42.67517,-1.9392
